-0.99179,0.44912,-0.006233,1.0182,-0.058942,0.90009,0.28362,-0.90139,-0.75998
0.54571,0.74505,-0.75774,0.36466,0.61974,-0.45869,0.32984,-0.90451,0.7968
0.76752,-0.71779,-0.10903,0.40921,-0.11513,0.77409,-0.32023,-0.65587,0.14521
-0.044771,-0.29517,-0.025841,0.40322,0.82864,0.29643,-0.94339,0.75273,-0.10551
-0.76834,0.95537,-0.094064,-0.79662,-1.0231,-0.81769,0.49238,-0.75373,-0.89298
0.14816,-0.78595,0.20521,-0.88253,-0.17506,-0.53029,-0.41226,-0.55122,0.34926
0.95683,-0.6953,-0.43166,0.32652,0.44415,-0.9087,0.78186,0.38213,-0.12998
0.53376,0.82138,0.56521,-0.022446,-0.51966,0.33588,0.59579,0.083129,-0.6554
1.1166,0.83331,-0.25332,0.81575,0.19022,-0.25944,-0.26814,-0.035301,1.1436
