0.94183,0.96136,0.11069,0.74824,0.30016,-0.47165,1.1025,-0.61487,0.0074917
-0.12338,0.4431,0.79857,-0.033603,0.8751,0.80345,0.70953,0.40186,0.12542
0.61874,0.94915,0.85811,-0.54894,0.79468,0.61694,0.095754,-0.48453,-0.46121
0.86282,-0.70923,-0.35322,0.57972,0.089538,-0.0743,0.59597,-0.36537,-0.72654
0.54176,0.67653,0.26122,0.15188,0.14973,0.57531,0.1624,-0.63088,-0.64417
0.40206,-0.12005,0.66123,-0.1611,0.34669,0.71689,0.53837,-0.24682,-0.51037
0.42691,0.40477,0.38795,-0.21309,0.87731,-0.57251,0.84435,-0.76759,-0.10729
1.1988,0.98734,-0.2515,-0.55721,-0.048546,-0.53556,1.043,-0.13067,0.14267
0.80223,-0.76553,-0.13457,-0.57632,0.83873,-0.22219,-0.10901,0.80264,-0.44222
