0.66184,-0.33797,-0.018379,0.48956,-0.015473,-0.15848,-0.15337,0.85813,0.42293
-1.127,0.24271,0.66103,0.82279,-0.7871,-0.97487,0.053326,0.4448,0.30502
0.73338,0.38076,-0.74528,-0.72548,0.73618,-0.73457,-0.37876,0.82592,-0.65448
-0.090436,0.24396,0.65815,0.83066,0.48072,-0.51367,-0.13912,-0.82471,0.80864
0.94982,-0.20562,0.88904,0.74124,0.39044,-0.16566,0.16601,0.54306,0.5722
-0.82375,0.12394,-0.051696,-0.27109,-0.41493,0.71745,-0.83252,-0.29171,0.9244
0.46497,0.6788,0.069192,-0.2978,-0.45304,-0.47733,0.42993,-0.014649,-0.50176
0.918,-0.33186,-0.60132,0.14321,0.7873,0.39833,0.39348,-0.099935,-0.70183
0.50636,-0.15672,-0.77321,-0.36873,0.2044,-0.077337,-0.40985,0.18083,-0.96486
