-0.44743,-0.40048,-0.47252,0.27306,0.049211,-0.19689,-0.12093,-0.59843,0.91285
-0.71385,2.1198,0.31136,1.5548,0.97686,0.39108,-0.57753,-0.052553,0.44269
0.64427,0.76782,-0.35039,-0.53302,-0.06539,0.43741,0.48967,0.35861,-0.71235
-0.15532,0.48217,-0.87347,0.47418,0.90173,0.46476,-0.5948,-0.68396,0.67414
-0.14932,0.90037,0.21549,0.67803,0.054512,0.50211,0.49453,-0.022268,-0.061266
0.8941,0.80658,0.058398,-0.60076,-0.41101,-0.79389,0.099858,-0.10819,0.66216
0.74558,0.29457,-0.42703,0.41304,0.31272,0.10128,0.12912,-0.98115,-0.44984
0.79158,0.072733,0.33439,-0.25073,0.62278,-0.60872,0.024071,0.5418,0.040941
-0.57612,0.01007,0.288,-0.82819,0.51636,0.14484,0.61279,-0.50957,-0.05312
